comp1	comp2	comp3	type	breed
67.0114205667672	51.7101809134517	-17.6104159864116	WildBoar	EUWB
67.3494568328195	51.3452611147237	-13.2395061735012	WildBoar	EUWB
66.2543791833819	52.65937076237	-15.9288731034177	WildBoar	EUWB
66.4763394928593	51.3359637396405	-14.4978629440155	WildBoar	EUWB
64.5446914830229	51.2878873271467	-14.9361881637561	WildBoar	EUWB
52.7788138660752	-1.01555105651767	6.00536287674015	Local	PTBI
53.9514012335976	-0.28860826037225	8.03596771420091	Local	PTBI
50.8425815989336	-0.576087454532596	11.8387280628549	Local	PTBI
47.5078908630238	-6.10365458065776	4.17629848528801	Local	PTBI
54.8919034718671	-2.5485671626477	7.02746124381836	Local	PTBI
51.4092865038594	-0.380938381041363	6.59348782615517	Local	PTBI
52.6747111871167	-2.72259969053275	9.9945012663219	Local	PTBI
54.9636123758899	4.13936406116103	8.25434258860077	Local	PTBI
49.4558751105179	-7.09914026125819	3.60752984453327	Local	PTBI
51.6678484978207	-3.66176575622747	6.94133717615916	Local	PTBI
52.1598860518707	-4.07324274936169	6.57445708597496	Local	PTBI
51.9902963728485	-1.26108922308671	4.52701072509262	Local	PTBI
52.7306759351012	1.46862393123016	7.97434344338524	Local	PTBI
54.1895221318076	-1.51783867486777	6.48673586835944	Local	PTBI
-10.8345509742423	-2.5645118230584	-0.330095386472943	China_Local	QSH
-8.06261050720677	-4.05213970503077	-0.76917217278898	China_Local	QSH
-11.6549485638058	-3.66891227868029	1.85081368894558	China_Local	QSH
-16.437311550808	-1.20245645920614	4.15365386954666	China_Local	QSH
-9.65795463987006	-5.69996583383266	3.12247562758681	China_Local	QSH
-18.0057530542194	-4.34830719528606	4.07269633823882	China_Local	QSH
-10.4489269141684	-7.39862188189966	3.46094504878956	China_Local	QSH
-8.08646603288534	0.413391400361748	3.1152408783158	China_Local	QSH
-17.0785034569669	-5.92865999129259	2.20759559512797	China_Local	QSH
-15.3167618771065	-2.9977068511725	2.46216929110622	China_Local	QSH
46.3605031414426	-5.22815233090722	8.21120294076531	Local	RUBR
42.6652196278322	-18.0462723332729	-1.4930814885436	Local	RUBR
43.2673378534512	-20.33531404117	0.180958343174164	Local	RUBR
46.074304300046	-10.1615439618305	4.19153622232756	Local	RUBR
44.4360158173618	-9.75102394608885	2.96469151301201	Local	RUBR
44.4295604882707	-12.3603816006144	1.22789857756656	Local	RUBR
42.3412554952602	-10.9925535517738	4.66054794531186	Local	RUBR
45.4852682081974	-7.53615794793979	5.70412097262317	Local	RUBR
42.5231801432915	-10.5369737910895	5.07127710521468	Local	RUBR
46.5668528758977	-5.43995911810286	5.97342973269732	Local	RUBR
47.8524499936828	-5.24714600777972	6.84505485331405	Local	RUBR
41.866015729249	-12.7921784493932	3.18113925851925	Local	RUBR
43.3290100527117	-13.6855015283196	0.922009933458343	Local	RUBR
47.641024439179	-8.2562998201365	0.749758224925101	Local	RUBR
43.5475226307097	-9.41269610919118	4.41500683009678	Local	RUBR
41.9165879471289	-13.5611384337486	5.59540045626742	Local	RUBR
42.1993654555619	-11.4604554817152	6.40080152307276	Local	RUBR
43.8659790832354	-9.12300991098872	9.46823794929353	Local	RUBR
46.2795393112172	-7.00301154393488	11.6142385434484	Local	RULV
40.6471383667959	-5.11294406366222	10.3080704025189	Local	RULV
46.3225373906309	-7.21492751973704	6.85585767750529	Local	RULV
44.3409736355473	-8.39341358139458	2.3965422587581	Local	RULV
41.5078768023347	-8.7429213019626	7.72957872646261	Local	RULV
47.6210526972717	-1.53801386411525	6.64949975913274	Local	RULV
46.0727331483461	-7.19710207553833	10.8075579307486	Local	RULV
42.0153439787513	-8.06351737058995	9.86633979037256	Local	RULV
45.4285812568668	-6.73104676283565	4.27368995440003	Local	RULV
42.9578822590598	-8.21975401272249	5.47127546660419	Local	RULV
44.4022142631614	-10.6303152099414	5.10909761860696	Local	RULV
41.8262090708858	-15.1703178453549	6.34710810911161	Local	RULV
47.7383688910583	0.427082645468683	8.95985905493739	Local	RULV
45.3764174901881	-6.01401746672174	9.2847759845726	Local	RULV
43.6702637794097	-13.5044516178296	3.56940374132498	Local	RULV
46.2075452741555	-3.89057677933475	9.71520564614479	Local	RULV
45.6059419009288	-12.5473583326904	1.23328876602616	Local	RUMR
44.0731704787948	-11.3235973672531	5.12969373119521	Local	RUMR
46.7273215027898	-10.1105263369193	2.83526976590765	Local	RUMR
43.8846342879484	-11.8375100205904	3.56275358117101	Local	RUMR
49.1916190405523	-9.95789361684406	2.55711709289998	Local	RUMR
40.1389650758894	-19.5545490223335	0.397075285674945	Local	RUMR
41.1207451078331	-16.6409235376779	1.78932887605241	Local	RUMR
45.5129427932458	-8.10876321946769	7.18215216963981	Local	RUMR
48.3526573779266	-7.58012329593155	6.52267999814236	Local	RUMR
43.6744919249219	-9.74779071329956	7.04412165065346	Local	RUMR
40.1168959046183	-12.4361301726744	8.91142192552042	Local	RUMR
47.0971829125735	-9.30522354386793	5.83450628854431	Local	RUMR
0.735209581961939	-7.70013604472924	8.60538409810958	Local	RUMS
-1.62851464274013	-6.07356676143301	8.57359860898904	Local	RUMS
2.11402781142573	-5.349476561155	12.3187524950103	Local	RUMS
-5.04177035845247	-6.45942906781838	7.44822316145077	Local	RUMS
-0.0291482658294679	-1.70161595978183	7.89444070780526	Local	RUMS
0.811138534447255	-1.74254866508658	8.71130147353514	Local	RUMS
-1.32109869990515	-4.45843600059169	6.14193855637327	Local	RUMS
-5.27363239558266	-5.47196828903969	8.05611274836528	Local	RUMS
-10.7481997959372	-3.60842455270398	7.46001097632194	Local	RUMS
-5.06534107926084	-2.82665355307077	6.36372279927396	Local	RUMS
